testid,description,accountnumber,amount,custref,cardtype,tokenisealgorithmid,ccnumber,cardholdername,cvn,expm,expy,apiuser,apipassword,maskedcc,trntype,DirectDebitReferenceID,OptusChannel,StaffUserID,StoreID,PaymentOrderID,expectedresp
1054,BMUPFAPP-Pay and Tokenise with STT,62900878513,1253,62900878513,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1055,BAMBUPFP-Pay and Tokenise with STT,62900878521,1254,62900878521,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1056,BMUPFWEB-Pay and Tokenise with STT,62900878521,1255,62900878521,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1057,BMUPFAPP-Pay and Tokenise with STT,62900878521,1256,62900878521,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1058,BAMBUPFP-Pay and Tokenise with STT,62900878547,1257,62900878547,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1059,BMUPFWEB-Pay and Tokenise with STT,62900878547,1258,62900878547,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1060,BMUPFAPP-Pay and Tokenise with STT,62900878547,1259,62900878547,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1061,BMUPFAPP-Pay and Tokenise with STT,62900878547,1260,62900878547,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1062,BAMBUPFP-Pay and Tokenise with STT,62198802241,1261,62198802241,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1063,BMUPFWEB-Pay and Tokenise with STT,62198802241,1262,62198802241,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1064,BMUPFAPP-Pay and Tokenise with STT,62198802241,1263,62198802241,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1065,BAMBUPFP-Pay and Tokenise with STT,62900847799,1264,62900847799,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1066,BMUPFWEB-Pay and Tokenise with STT,62900847799,1265,62900847799,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1067,BMUPFAPP-Pay and Tokenise with STT,62900847799,1266,62900847799,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1068,BAMBUPFP-Pay and Tokenise with STT,62900847807,1267,62900847807,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1069,BMUPFWEB-Pay and Tokenise with STT,62900847807,1268,62900847807,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1070,BMUPFAPP-Pay and Tokenise with STT,62900847807,1269,62900847807,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1071,BAMBUPFP-Pay and Tokenise with STT,62900849027,1270,62900849027,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1072,BMUPFWEB-Pay and Tokenise with STT,62900849027,1271,62900849027,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1073,BMUPFAPP-Pay and Tokenise with STT,62900849027,1272,62900849027,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1074,BAMBUPFP-Pay and Tokenise with STT,62900849050,1273,62900849050,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1075,BMUPFWEB-Pay and Tokenise with STT,62900849050,1274,62900849050,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1076,BMUPFAPP-Pay and Tokenise with STT,62900849050,1275,62900849050,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1077,BAMBUPFP-Pay and Tokenise with STT,62900849431,1276,62900849431,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1078,BMUPFWEB-Pay and Tokenise with STT,62900849431,1277,62900849431,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
1079,BMUPFAPP-Pay and Tokenise with STT,62900849431,1278,62900849431,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFAPP,SU100,Store100,PayOrder100,0
1080,BAMBUPFP-Pay and Tokenise with STT,62900849464,1279,62900849464,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BAMBUPFP,SU100,Store100,PayOrder100,0
1081,BMUPFWEB-Pay and Tokenise with STT,62900849464,1280,62900849464,Visa,3,4895379987012380,MC STT,160,12,2022,bcc.hp.test,Qwerty@1234,426556******6545,2,DDRI100,BMUPFWEB,SU100,Store100,PayOrder100,0
